index,token,count,tag,frequency,neg,neu,pos,compound
848,sinc,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
291,caus,8,NN,0.009019165727170236,0.0,1.0,0.0,0.0
831,big,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
260,forc,5,NN,0.005636978579481398,0.0,1.0,0.0,0.0
171,rotat,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
523,number,1,NN,0.0011273957158962795,0.0,0.0,1.0,0.0772
885,theoret,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
146,high-precis,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
166,point,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
219,depend,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
78,locat,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
69,ye,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
496,possibl,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
483,valid,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
5,hole,12,NN,0.013528748590755355,0.0,1.0,0.0,0.0
317,may,4,MD,0.004509582863585118,0.0,1.0,0.0,0.0
131,includ,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
880,properti,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
677,ten,1,CD,0.0011273957158962795,0.0,1.0,0.0,0.0
703,physicist,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
59,take,2,VBP,0.002254791431792559,0.0,1.0,0.0,0.0
29,supermass,4,NN,0.004509582863585118,0.0,1.0,0.0,0.0
121,celesti,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
117,system,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
32,call,4,NN,0.004509582863585118,0.0,1.0,0.0,0.0
221,veloc,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
340,said,1,VBD,0.0011273957158962795,0.0,1.0,0.0,0.0
828,accept,1,IN,0.0011273957158962795,0.0,0.0,1.0,0.3818
572,farther,1,RBR,0.0011273957158962795,0.0,1.0,0.0,0.0
455,would,1,MD,0.0011273957158962795,0.0,1.0,0.0,0.0
274,evolv,5,JJ,0.005636978579481398,0.0,1.0,0.0,0.0
321,current,4,JJ,0.004509582863585118,0.0,1.0,0.0,0.0
597,greater,1,JJR,0.0011273957158962795,0.0,0.0,1.0,0.3612
457,hundr,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
770,note,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
824,known,1,VBN,0.0011273957158962795,0.0,1.0,0.0,0.0
554,remain,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
138,addit,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
16,galaxi,36,JJ,0.040586245772266064,0.0,1.0,0.0,0.0
421,measur,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
877,develop,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
827,wide,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
505,detect,1,VB,0.0011273957158962795,0.0,1.0,0.0,0.0
329,two,1,CD,0.0011273957158962795,0.0,1.0,0.0,0.0
3,giant,4,JJ,0.004509582863585118,0.0,1.0,0.0,0.0
790,evid,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
463,without,1,IN,0.0011273957158962795,0.0,1.0,0.0,0.0
58,km/,1,NNS,0.0011273957158962795,0.0,1.0,0.0,0.0
541,less,1,JJR,0.0011273957158962795,0.0,1.0,0.0,0.0
233,dynam,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
212,matter,4,NN,0.004509582863585118,0.0,0.0,1.0,0.0258
866,might,1,MD,0.0011273957158962795,0.0,1.0,0.0,0.0
122,bodi,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
234,scientist,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
95,posit,6,NN,0.006764374295377677,0.0,1.0,0.0,0.0
207,compon,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
687,minor,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
201,galact,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
322,undergo,3,JJ,0.0033821871476888386,0.0,1.0,0.0,0.0
785,avail,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
139,european,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
405,confus,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
575,talk,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
699,base,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
836,began,1,VBD,0.0011273957158962795,0.0,1.0,0.0,0.0
819,us,1,PRP,0.0011273957158962795,0.0,1.0,0.0,0.0
164,particular,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
540,meter,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
235,continu,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
308,matur,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
367,capabl,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
865,slow,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
409,regard,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
671,percent,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
847,ever,1,RB,0.0011273957158962795,0.0,1.0,0.0,0.0
380,inform,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
818,away,1,RB,0.0011273957158962795,0.0,1.0,0.0,0.0
565,purpos,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
211,dark,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
296,necessarili,2,JJ,0.002254791431792559,0.0,1.0,0.0,0.0
83,``,4,``,0.004509582863585118,0.0,1.0,0.0,0.0
287,effect,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
433,still,3,RB,0.0033821871476888386,0.0,1.0,0.0,0.0
79,within,6,IN,0.006764374295377677,0.0,1.0,0.0,0.0
562,consid,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
197,move,4,VBP,0.004509582863585118,0.0,1.0,0.0,0.0
189,time,14,NN,0.015783540022547914,0.0,1.0,0.0,0.0
854,spread,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
98,also,4,RB,0.004509582863585118,0.0,1.0,0.0,0.0
238,better,1,RBR,0.0011273957158962795,0.0,0.0,1.0,0.4404
246,collaps,12,NNS,0.013528748590755355,0.0,1.0,0.0,0.0
232,structur,4,NN,0.004509582863585118,0.0,1.0,0.0,0.0
448,minut,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
198,variou,7,RB,0.007891770011273957,0.0,1.0,0.0,0.0
798,ok,1,JJ,0.0011273957158962795,0.0,0.0,1.0,0.296
791,unlik,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
374,doesnt,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
25,center,11,NN,0.012401352874859075,0.0,1.0,0.0,0.0
86,explor,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
331,convers,1,NNS,0.0011273957158962795,0.0,1.0,0.0,0.0
826,law,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
821,proport,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
60,225-250,1,CD,0.0011273957158962795,0.0,1.0,0.0,0.0
649,orient,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
115,simul,2,VB,0.002254791431792559,0.0,1.0,0.0,0.0
218,vari,4,NN,0.004509582863585118,0.0,1.0,0.0,0.0
364,n't,2,RB,0.002254791431792559,0.0,1.0,0.0,0.0
485,small,3,JJ,0.0033821871476888386,0.0,1.0,0.0,0.0
547,thousand,2,CD,0.002254791431792559,0.0,1.0,0.0,0.0
324,expans,6,NNS,0.006764374295377677,0.0,1.0,0.0,0.0
333,ask,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
645,moon,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
272,constantli,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
214,exact,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
89,3d,1,CD,0.0011273957158962795,0.0,1.0,0.0,0.0
187,4,1,CD,0.0011273957158962795,0.0,0.0,0.0,0.0
423,techniqu,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
49,speed,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
542,occur,2,JJ,0.002254791431792559,0.0,1.0,0.0,0.0
881,behavior,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
408,respons,4,NNS,0.004509582863585118,0.0,1.0,0.0,0.0
590,minimum,2,JJ,0.002254791431792559,0.0,1.0,0.0,0.0
706,like,1,IN,0.0011273957158962795,0.0,0.0,1.0,0.3612
363,assumpt,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
45,along,1,IN,0.0011273957158962795,0.0,1.0,0.0,0.0
781,new,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
70,mani,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
326,feedback,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
230,factor,5,NN,0.005636978579481398,0.0,1.0,0.0,0.0
871,topic,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
313,histori,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
264,balanc,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
307,stabl,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
566,past,2,IN,0.002254791431792559,0.0,1.0,0.0,0.0
107,anoth,1,DT,0.0011273957158962795,0.0,1.0,0.0,0.0
