index,token,count,tag,frequency,neg,neu,pos,compound
395,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
396,location,4,NN,0.002734107997265892,0.0,1.0,0.0,0.0
397,is,26,VBZ,0.0177717019822283,0.0,1.0,0.0,0.0
398,in,28,IN,0.019138755980861243,0.0,1.0,0.0,0.0
399,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
400,populated,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
401,area,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
402,or,9,CC,0.006151742993848257,0.0,1.0,0.0,0.0
403,near,1,IN,0.000683526999316473,0.0,1.0,0.0,0.0
404,flammable,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
405,materials,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
406,it,20,PRP,0.01367053998632946,0.0,1.0,0.0,0.0
407,is,26,VBZ,0.0177717019822283,0.0,1.0,0.0,0.0
408,important,4,JJ,0.002734107997265892,0.0,0.0,1.0,0.2023
409,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
410,follow,4,VB,0.002734107997265892,0.0,1.0,0.0,0.0
411,established,1,VBN,0.000683526999316473,0.0,1.0,0.0,0.0
412,safety,4,NN,0.002734107997265892,0.0,0.0,1.0,0.4215
413,guidelines,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
414,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
415,regulations,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
416,regarding,1,VBG,0.000683526999316473,0.0,1.0,0.0,0.0
417,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
418,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
419,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
420,ensure,2,VB,0.001367053998632946,0.0,0.0,1.0,0.3818
421,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
422,safety,4,NN,0.002734107997265892,0.0,0.0,1.0,0.4215
423,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
424,people,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
425,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
426,property,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
427,in,28,IN,0.019138755980861243,0.0,1.0,0.0,0.0
428,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
429,event,3,NN,0.002050580997949419,0.0,1.0,0.0,0.0
430,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
431,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
432,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
433,strike,8,VB,0.005468215994531784,1.0,0.0,0.0,-0.128
434,capture,7,VB,0.004784688995215311,0.0,1.0,0.0,0.0
435,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
436,electricity,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
437,inside,1,IN,0.000683526999316473,0.0,1.0,0.0,0.0
438,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
439,low,2,JJ,0.001367053998632946,1.0,0.0,0.0,-0.2732
440,impedance,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
441,structure,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
442,when,6,WRB,0.004101161995898838,0.0,1.0,0.0,0.0
443,lightening,4,VBG,0.002734107997265892,0.0,1.0,0.0,0.0
444,strikes,8,NNS,0.005468215994531784,1.0,0.0,0.0,-0.3612
445,it,20,PRP,0.01367053998632946,0.0,1.0,0.0,0.0
446,is,26,VBZ,0.0177717019822283,0.0,1.0,0.0,0.0
447,possible,4,JJ,0.002734107997265892,0.0,1.0,0.0,0.0
448,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
449,capture,7,VB,0.004784688995215311,0.0,1.0,0.0,0.0
450,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
451,electricity,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
452,produced,6,VBN,0.004101161995898838,0.0,1.0,0.0,0.0
453,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
454,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
455,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
456,strike,8,VB,0.005468215994531784,1.0,0.0,0.0,-0.128
457,using,2,VBG,0.001367053998632946,0.0,1.0,0.0,0.0
458,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
459,low,2,JJ,0.001367053998632946,1.0,0.0,0.0,-0.2732
460,impedance,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
461,structure,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
462,such,8,JJ,0.005468215994531784,0.0,1.0,0.0,0.0
463,as,11,IN,0.007518796992481203,0.0,1.0,0.0,0.0
464,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
465,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
466,rod,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
467,or,9,CC,0.006151742993848257,0.0,1.0,0.0,0.0
468,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
469,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
470,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
471,system,3,NN,0.002050580997949419,0.0,1.0,0.0,0.0
472,these,5,DT,0.003417634996582365,0.0,1.0,0.0,0.0
473,structures,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
474,are,18,VBP,0.012303485987696514,0.0,1.0,0.0,0.0
475,designed,8,VBN,0.005468215994531784,0.0,1.0,0.0,0.0
476,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
477,provide,3,VB,0.002050580997949419,0.0,1.0,0.0,0.0
478,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
479,path,4,NN,0.002734107997265892,0.0,1.0,0.0,0.0
480,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
481,least,2,JJS,0.001367053998632946,0.0,1.0,0.0,0.0
482,resistance,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
483,for,14,IN,0.009569377990430622,0.0,1.0,0.0,0.0
484,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
485,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
486,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
487,follow,4,VB,0.002734107997265892,0.0,1.0,0.0,0.0
488,directing,2,VBG,0.001367053998632946,0.0,1.0,0.0,0.0
489,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
490,electrical,10,JJ,0.00683526999316473,0.0,1.0,0.0,0.0
491,charge,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
492,safely,3,RB,0.002050580997949419,0.0,0.0,1.0,0.4939
493,into,4,IN,0.002734107997265892,0.0,1.0,0.0,0.0
494,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
495,ground,4,NN,0.002734107997265892,0.0,1.0,0.0,0.0
496,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
497,away,2,RB,0.001367053998632946,0.0,1.0,0.0,0.0
498,from,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
499,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
500,structure,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
501,they,7,PRP,0.004784688995215311,0.0,1.0,0.0,0.0
502,are,18,VBP,0.012303485987696514,0.0,1.0,0.0,0.0
503,protecting,2,VBG,0.001367053998632946,0.0,1.0,0.0,0.0
504,when,6,WRB,0.004101161995898838,0.0,1.0,0.0,0.0
505,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
506,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
507,strike,8,VB,0.005468215994531784,1.0,0.0,0.0,-0.128
508,occurs,2,VBZ,0.001367053998632946,0.0,1.0,0.0,0.0
509,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
510,electrical,10,JJ,0.00683526999316473,0.0,1.0,0.0,0.0
511,charge,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
512,produced,6,VBN,0.004101161995898838,0.0,1.0,0.0,0.0
513,can,10,MD,0.00683526999316473,0.0,1.0,0.0,0.0
514,be,16,VB,0.010936431989063569,0.0,1.0,0.0,0.0
515,enormous,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
516,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
517,capturing,2,VBG,0.001367053998632946,0.0,1.0,0.0,0.0
518,this,10,DT,0.00683526999316473,0.0,1.0,0.0,0.0
519,energy,9,NN,0.006151742993848257,0.0,0.0,1.0,0.2732
520,requires,2,VBZ,0.001367053998632946,0.0,1.0,0.0,0.0
521,specialized,3,JJ,0.002050580997949419,0.0,1.0,0.0,0.0
522,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
523,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
524,safety,4,NN,0.002734107997265892,0.0,0.0,1.0,0.4215
525,precautions,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
526,one,4,CD,0.002734107997265892,0.0,1.0,0.0,0.0
527,way,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
528,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
529,capture,7,VB,0.004784688995215311,0.0,1.0,0.0,0.0
530,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
531,energy,9,NN,0.006151742993848257,0.0,0.0,1.0,0.2732
532,produced,6,VBN,0.004101161995898838,0.0,1.0,0.0,0.0
533,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
534,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
535,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
536,strike,8,VB,0.005468215994531784,1.0,0.0,0.0,-0.128
537,is,26,VBZ,0.0177717019822283,0.0,1.0,0.0,0.0
538,through,5,IN,0.003417634996582365,0.0,1.0,0.0,0.0
539,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
540,use,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
541,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
542,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
543,arresters,5,NNS,0.003417634996582365,0.0,1.0,0.0,0.0
544,which,10,WDT,0.00683526999316473,0.0,1.0,0.0,0.0
545,are,18,VBP,0.012303485987696514,0.0,1.0,0.0,0.0
546,devices,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
547,designed,8,VBN,0.005468215994531784,0.0,1.0,0.0,0.0
548,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
549,protect,1,VB,0.000683526999316473,0.0,0.0,1.0,0.3818
550,electrical,10,JJ,0.00683526999316473,0.0,1.0,0.0,0.0
551,systems,7,NNS,0.004784688995215311,0.0,1.0,0.0,0.0
552,from,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
553,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
554,effects,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
555,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
556,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
557,strikes,8,NNS,0.005468215994531784,1.0,0.0,0.0,-0.3612
558,these,5,DT,0.003417634996582365,0.0,1.0,0.0,0.0
559,devices,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
560,can,10,MD,0.00683526999316473,0.0,1.0,0.0,0.0
561,be,16,VB,0.010936431989063569,0.0,1.0,0.0,0.0
562,connected,2,VBN,0.001367053998632946,0.0,1.0,0.0,0.0
563,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
564,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
565,grounding,8,NN,0.005468215994531784,0.0,1.0,0.0,0.0
566,system,3,NN,0.002050580997949419,0.0,1.0,0.0,0.0
567,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
568,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
569,structure,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
570,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
571,capture,7,VB,0.004784688995215311,0.0,1.0,0.0,0.0
572,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
573,electrical,10,JJ,0.00683526999316473,0.0,1.0,0.0,0.0
574,energy,9,NN,0.006151742993848257,0.0,0.0,1.0,0.2732
575,produced,6,VBN,0.004101161995898838,0.0,1.0,0.0,0.0
576,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
577,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
578,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
579,strike,8,VB,0.005468215994531784,1.0,0.0,0.0,-0.128
580,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
581,direct,1,VB,0.000683526999316473,0.0,1.0,0.0,0.0
582,it,20,PRP,0.01367053998632946,0.0,1.0,0.0,0.0
583,safely,3,RB,0.002050580997949419,0.0,0.0,1.0,0.4939
584,into,4,IN,0.002734107997265892,0.0,1.0,0.0,0.0
585,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
586,ground,4,NN,0.002734107997265892,0.0,1.0,0.0,0.0
587,another,3,DT,0.002050580997949419,0.0,1.0,0.0,0.0
588,method,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
589,is,26,VBZ,0.0177717019822283,0.0,1.0,0.0,0.0
590,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
591,use,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
592,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
593,capacitors,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
594,which,10,WDT,0.00683526999316473,0.0,1.0,0.0,0.0
595,are,18,VBP,0.012303485987696514,0.0,1.0,0.0,0.0
596,designed,8,VBN,0.005468215994531784,0.0,1.0,0.0,0.0
597,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
598,store,1,VB,0.000683526999316473,0.0,1.0,0.0,0.0
599,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
600,electrical,10,JJ,0.00683526999316473,0.0,1.0,0.0,0.0
601,charge,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
602,produced,6,VBN,0.004101161995898838,0.0,1.0,0.0,0.0
603,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
604,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
605,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
606,strike,8,VB,0.005468215994531784,1.0,0.0,0.0,-0.128
607,for,14,IN,0.009569377990430622,0.0,1.0,0.0,0.0
608,later,1,JJR,0.000683526999316473,0.0,1.0,0.0,0.0
609,use,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
610,these,5,DT,0.003417634996582365,0.0,1.0,0.0,0.0
611,capacitors,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
612,can,10,MD,0.00683526999316473,0.0,1.0,0.0,0.0
613,be,16,VB,0.010936431989063569,0.0,1.0,0.0,0.0
614,used,3,VBN,0.002050580997949419,0.0,1.0,0.0,0.0
615,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
616,power,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
617,electrical,10,JJ,0.00683526999316473,0.0,1.0,0.0,0.0
618,systems,7,NNS,0.004784688995215311,0.0,1.0,0.0,0.0
619,such,8,JJ,0.005468215994531784,0.0,1.0,0.0,0.0
620,as,11,IN,0.007518796992481203,0.0,1.0,0.0,0.0
621,telecommunications,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
622,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
623,or,9,CC,0.006151742993848257,0.0,1.0,0.0,0.0
624,scientific,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
625,instruments,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
626,that,12,WDT,0.008202323991797676,0.0,1.0,0.0,0.0
627,require,1,VBP,0.000683526999316473,0.0,1.0,0.0,0.0
628,high,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
629,levels,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
630,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
631,energy,9,NN,0.006151742993848257,0.0,0.0,1.0,0.2732
632,for,14,IN,0.009569377990430622,0.0,1.0,0.0,0.0
633,short,2,JJ,0.001367053998632946,0.0,1.0,0.0,0.0
634,periods,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
635,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
636,time,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
637,it,20,PRP,0.01367053998632946,0.0,1.0,0.0,0.0
638,is,26,VBZ,0.0177717019822283,0.0,1.0,0.0,0.0
639,important,4,JJ,0.002734107997265892,0.0,0.0,1.0,0.2023
640,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
641,note,1,VB,0.000683526999316473,0.0,1.0,0.0,0.0
642,that,12,WDT,0.008202323991797676,0.0,1.0,0.0,0.0
643,capturing,2,VBG,0.001367053998632946,0.0,1.0,0.0,0.0
644,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
645,energy,9,NN,0.006151742993848257,0.0,0.0,1.0,0.2732
646,produced,6,VBN,0.004101161995898838,0.0,1.0,0.0,0.0
647,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
648,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
649,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
650,strike,8,VB,0.005468215994531784,1.0,0.0,0.0,-0.128
651,requires,2,VBZ,0.001367053998632946,0.0,1.0,0.0,0.0
652,specialized,3,JJ,0.002050580997949419,0.0,1.0,0.0,0.0
653,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
654,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
655,should,2,MD,0.001367053998632946,0.0,1.0,0.0,0.0
656,only,1,RB,0.000683526999316473,0.0,1.0,0.0,0.0
657,be,16,VB,0.010936431989063569,0.0,1.0,0.0,0.0
658,done,1,VBN,0.000683526999316473,0.0,1.0,0.0,0.0
659,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
660,trained,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
661,professionals,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
662,with,9,IN,0.006151742993848257,0.0,1.0,0.0,0.0
663,the,87,DT,0.059466848940533154,0.0,1.0,0.0,0.0
664,necessary,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
665,expertise,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
666,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
667,safety,4,NN,0.002734107997265892,0.0,0.0,1.0,0.4215
668,precautions,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
669,in,28,IN,0.019138755980861243,0.0,1.0,0.0,0.0
670,place,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
671,attempting,3,VBG,0.002050580997949419,0.0,1.0,0.0,0.0
672,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
673,capture,7,VB,0.004784688995215311,0.0,1.0,0.0,0.0
674,this,10,DT,0.00683526999316473,0.0,1.0,0.0,0.0
675,energy,9,NN,0.006151742993848257,0.0,0.0,1.0,0.2732
676,without,1,IN,0.000683526999316473,0.0,1.0,0.0,0.0
677,proper,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
678,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
679,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
680,training,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
681,can,10,MD,0.00683526999316473,0.0,1.0,0.0,0.0
682,be,16,VB,0.010936431989063569,0.0,1.0,0.0,0.0
683,extremely,2,RB,0.001367053998632946,0.0,1.0,0.0,0.0
684,dangerous,2,JJ,0.001367053998632946,1.0,0.0,0.0,-0.4767
685,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
686,should,2,MD,0.001367053998632946,0.0,1.0,0.0,0.0
687,be,16,VB,0.010936431989063569,0.0,1.0,0.0,0.0
688,avoided,1,VBN,0.000683526999316473,1.0,0.0,0.0,-0.34
689,who,1,WP,0.000683526999316473,0.0,1.0,0.0,0.0
690,builds,1,VBZ,0.000683526999316473,0.0,1.0,0.0,0.0
691,lightening,4,VBG,0.002734107997265892,0.0,1.0,0.0,0.0
692,arresters,5,NNS,0.003417634996582365,0.0,1.0,0.0,0.0
693,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
694,arresters,5,NNS,0.003417634996582365,0.0,1.0,0.0,0.0
695,are,18,VBP,0.012303485987696514,0.0,1.0,0.0,0.0
696,typically,2,RB,0.001367053998632946,0.0,1.0,0.0,0.0
697,built,1,VBN,0.000683526999316473,0.0,1.0,0.0,0.0
698,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
699,specialized,3,JJ,0.002050580997949419,0.0,1.0,0.0,0.0
700,manufacturers,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
701,that,12,WDT,0.008202323991797676,0.0,1.0,0.0,0.0
702,specialize,1,VBP,0.000683526999316473,0.0,1.0,0.0,0.0
703,in,28,IN,0.019138755980861243,0.0,1.0,0.0,0.0
704,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
705,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
706,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
707,some,3,DT,0.002050580997949419,0.0,1.0,0.0,0.0
708,well-known,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
709,companies,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
710,that,12,WDT,0.008202323991797676,0.0,1.0,0.0,0.0
711,manufacture,2,VBP,0.001367053998632946,0.0,1.0,0.0,0.0
712,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
713,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
714,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
715,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
716,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
717,arresters,5,NNS,0.003417634996582365,0.0,1.0,0.0,0.0
718,include,1,VBP,0.000683526999316473,0.0,1.0,0.0,0.0
719,lec,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
720,global,7,JJ,0.004784688995215311,0.0,1.0,0.0,0.0
721,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
722,leading,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
723,manufacturer,4,NN,0.002734107997265892,0.0,1.0,0.0,0.0
724,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
725,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
726,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
727,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
728,grounding,8,NN,0.005468215994531784,0.0,1.0,0.0,0.0
729,systems,7,NNS,0.004784688995215311,0.0,1.0,0.0,0.0
730,dehn,1,VBZ,0.000683526999316473,0.0,1.0,0.0,0.0
731,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
732,global,7,JJ,0.004784688995215311,0.0,1.0,0.0,0.0
733,provider,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
734,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
735,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
736,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
737,surge,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
738,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
739,solutions,2,NNS,0.001367053998632946,0.0,0.0,1.0,0.1779
740,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
741,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
742,international,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
743,lpi,1,VBZ,0.000683526999316473,0.0,1.0,0.0,0.0
744,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
745,manufacturer,4,NN,0.002734107997265892,0.0,1.0,0.0,0.0
746,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
747,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
748,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
749,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
750,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
751,systems,7,NNS,0.004784688995215311,0.0,1.0,0.0,0.0
752,erico,1,VBP,0.000683526999316473,0.0,1.0,0.0,0.0
753,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
754,manufacturer,4,NN,0.002734107997265892,0.0,1.0,0.0,0.0
755,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
756,grounding,8,NN,0.005468215994531784,0.0,1.0,0.0,0.0
757,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
758,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
759,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
760,systems,7,NNS,0.004784688995215311,0.0,1.0,0.0,0.0
761,franklin,1,VBP,0.000683526999316473,0.0,1.0,0.0,0.0
762,electric,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
763,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
764,provider,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
765,of,45,IN,0.030758714969241284,0.0,1.0,0.0,0.0
766,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
767,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
768,solutions,2,NNS,0.001367053998632946,0.0,0.0,1.0,0.1779
769,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
770,equipment,9,NN,0.006151742993848257,0.0,1.0,0.0,0.0
771,there,3,EX,0.002050580997949419,0.0,1.0,0.0,0.0
772,are,18,VBP,0.012303485987696514,0.0,1.0,0.0,0.0
773,many,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
774,other,6,JJ,0.004101161995898838,0.0,1.0,0.0,0.0
775,companies,2,NNS,0.001367053998632946,0.0,1.0,0.0,0.0
776,that,12,WDT,0.008202323991797676,0.0,1.0,0.0,0.0
777,manufacture,2,VBP,0.001367053998632946,0.0,1.0,0.0,0.0
778,lightning,36,VBG,0.02460697197539303,0.0,1.0,0.0,0.0
779,arresters,5,NNS,0.003417634996582365,0.0,1.0,0.0,0.0
780,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
781,protection,13,NN,0.00888585099111415,0.0,1.0,0.0,0.0
782,systems,7,NNS,0.004784688995215311,0.0,1.0,0.0,0.0
783,and,60,CC,0.04101161995898838,0.0,1.0,0.0,0.0
784,it,20,PRP,0.01367053998632946,0.0,1.0,0.0,0.0
785,is,26,VBZ,0.0177717019822283,0.0,1.0,0.0,0.0
786,important,4,JJ,0.002734107997265892,0.0,0.0,1.0,0.2023
787,to,65,TO,0.04442925495557074,0.0,1.0,0.0,0.0
788,choose,1,VB,0.000683526999316473,0.0,1.0,0.0,0.0
789,a,50,DT,0.03417634996582365,0.0,0.0,0.0,0.0
